#              ************************************
#              *****    GLOBAL ATTRIBUTES    ******
#              ************************************
#
#     TITLE                           ACE> Magnetometer Parameters
#     PROJECT                         ISTP>International Solar-Terrestrial Physics
#     DISCIPLINE                      Space Physics>Interplanetary Studies
#     SOURCE_NAME                     AC>Advanced Composition Explorer
#     DATA_TYPE                       H0>16-Sec Level 2 Data
#     DESCRIPTOR                      MAG>ACE Magnetic Field Instrument
#     DATA_VERSION                    7
#     GENERATED_BY                    ACE Science Center
#     GENERATION_DATE                 2026029
#     LINK_TEXT                       Release notes and other info available at
#     LINK_TITLE                      the ACE Science Center Level 2 Data website
#     HTTP_LINK                       https://izw1.caltech.edu/ACE/ASC/level2/index.html
#     TEXT                            MAG - ACE Magnetic Field Experiment
#                                     References: http://www.srl.caltech.edu/ACE/
#                                     The quality of ACE level 2 data is such that it is suitable for serious
#                                     scientific study.  However, to avoid confusion and misunderstanding, it
#                                     is recommended that users consult with the appropriate ACE team members
#                                     before publishing work derived from the data. The ACE team has worked
#                                     hard to ensure that the level 2 data are free from errors, but the team
#                                     cannot accept responsibility for erroneous data, or for misunderstandings
#                                     about how the data may be used. This is especially true if the appropriate
#                                     ACE team members are not consulted before publication. At the very
#                                     least, preprints should be forwarded to the ACE team before publication.
#     MODS                            Initial Release 9/7/01
#                                     12/04/02: Fixed description of Epoch time variable.
#     ADID_REF                        NSSD0327
#     LOGICAL_FILE_ID                 ac_h0_mfi_00000000_v01
#     LOGICAL_SOURCE                  AC_H0_MFI
#     LOGICAL_SOURCE_DESCRIPTION      H0 - ACE Magnetic Field 16-Second Level 2 Data
#     PI_NAME                         N. Ness
#     PI_AFFILIATION                  Bartol Research Institute
#     MISSION_GROUP                   ACE
#                                     !___Interplanetary Data near 1 AU
#     INSTRUMENT_TYPE                 Magnetic Fields (space)
#     TIME_RESOLUTION                 16 second
#     WEB_SITE                        http://www.srl.caltech.edu/ACE/
#     ACKNOWLEDGEMENT                 Please acknowledge the Principal
#                                     Investigator, N. Ness of Bartol Research
#                                     Institute
#     RULES_OF_USE                    See the rules of use available from the ACE
#                                     Science Center at:
#                                     http://www.srl.caltech.edu/ACE/ASC/level2/policy_lvl2.html
#     ALT_LOGICAL_SOURCE              ACE_MAG_Solar-Wind-Magnetic-Field-Level2-H0_16sec_cdf
#     SPASE_DATASETRESOURCEID         spase://NASA/NumericalData/ACE/MAG/L2/PT16S
#     DOI                             https://doi.org/10.48322/e0dc-0h53
#     CDAWEB_PARENTS                  ac_h0_mfi_00000000_v01
#                                     ac_h0_mfi_20260118_v07, ac_h0_mfi_20260119_v07
#                                     ac_h0_mfi_20260120_v07, ac_h0_mfi_20260121_v07
#                                     ac_h0_mfi_20260122_v07
#     CDFMAJOR                        COL_MAJOR
#
#              ************************************
#              ****  RECORD VARYING VARIABLES  ****
#              ************************************
#
#  1. Time, beginning of interval
#  2. B-field magnitude
#  3. Magnetic Field Vector in GSE Cartesian coordinates (16 sec)
#  4. Magnetic field vector in GSM coordinates (16 sec)
#
EPOCH__yyyy-mm-ddThh:mm:ss.sssZ,<|B|>__nT,BX_GSE_(@_x_component_)_nT,BY_GSE_(@_y_component_)_nT,BZ_GSE_(@_z_component_)_nT,BX_(GSM)_(@_x_component_)_nT,BY_(GSM)_(@_y_component_)_nT,BZ_(GSM)_(@_z_component_)_nT
2026-01-22T05:46:43.000Z,7.50300,-7.21100,0.0680000,-1.95500,-7.21100,0.448000,-1.90400
2026-01-22T05:46:59.000Z,7.52000,-7.14700,0.102000,-2.31400,-7.14700,0.550000,-2.25000
2026-01-22T05:47:15.000Z,7.48100,-7.29800,0.0990000,-1.61000,-7.29800,0.410000,-1.56000
2026-01-22T05:47:31.000Z,7.45600,-7.22100,0.200000,-1.83800,-7.22100,0.553000,-1.76400
2026-01-22T05:47:47.000Z,7.56400,-7.32000,0.0730000,-1.89400,-7.32000,0.439000,-1.84400
2026-01-22T05:48:03.000Z,7.55700,-7.20000,0.0330000,-2.22700,-7.20000,0.463000,-2.17800
2026-01-22T05:48:19.000Z,7.50300,-7.06400,-0.667000,-2.40700,-7.06400,-0.189000,-2.49100
2026-01-22T05:48:35.000Z,7.47100,-7.04200,-0.755000,-2.34900,-7.04200,-0.287000,-2.45100
2026-01-22T05:48:51.000Z,7.45900,-6.77400,-1.60200,-2.67500,-6.77400,-1.05600,-2.93400
2026-01-22T05:49:07.000Z,7.46800,-6.88400,-1.53800,-2.44100,-6.88400,-1.03900,-2.69100
2026-01-22T05:49:23.000Z,7.48400,-6.91700,-1.62200,-2.34000,-6.91700,-1.14100,-2.60800
2026-01-22T05:49:39.000Z,7.47000,-6.96200,-1.29900,-2.36800,-6.96200,-0.819000,-2.57400
2026-01-22T05:49:55.000Z,7.43300,-6.85300,-1.33000,-2.54800,-6.85300,-0.815000,-2.75600
2026-01-22T05:50:11.000Z,7.43200,-6.87800,-1.18000,-2.54800,-6.87800,-0.669000,-2.72700
2026-01-22T05:50:27.000Z,7.52100,-6.92500,-1.07600,-2.72100,-6.92500,-0.534000,-2.87700
2026-01-22T05:50:43.000Z,7.51900,-6.95900,-1.26000,-2.54400,-6.95900,-0.749000,-2.73800
2026-01-22T05:50:59.000Z,7.47800,-6.88800,-1.41600,-2.53200,-6.88800,-0.905000,-2.75600
2026-01-22T05:51:15.000Z,7.48100,-6.93100,-1.20000,-2.52400,-6.93100,-0.695000,-2.70700
2026-01-22T05:51:31.000Z,7.44500,-6.82400,-1.36300,-2.63700,-6.82400,-0.834000,-2.84800
2026-01-22T05:51:47.000Z,7.45700,-6.84800,-1.56000,-2.49800,-6.84800,-1.05500,-2.75000
2026-01-22T05:52:03.000Z,7.49600,-6.88100,-1.51000,-2.54300,-6.88100,-0.997000,-2.78400
2026-01-22T05:52:19.000Z,7.47600,-6.72400,-1.96000,-2.60500,-6.72400,-1.42800,-2.93000
2026-01-22T05:52:35.000Z,7.48800,-6.68100,-1.68200,-2.91800,-6.68100,-1.09600,-3.18500
2026-01-22T05:52:51.000Z,7.53600,-6.67300,-1.41100,-3.17600,-6.67300,-0.782000,-3.38600
2026-01-22T05:53:07.000Z,7.53300,-6.50200,-0.633000,-3.71700,-6.50200,0.0840000,-3.77000
2026-01-22T05:53:23.000Z,7.50300,-6.58400,-1.97600,-3.00200,-6.58400,-1.37100,-3.32200
2026-01-22T05:53:39.000Z,7.49300,-6.51400,-2.30400,-2.86900,-6.51400,-1.71900,-3.25300
2026-01-22T05:53:55.000Z,7.41800,-6.46900,-2.40700,-2.70400,-6.46900,-1.85100,-3.11000
2026-01-22T05:54:11.000Z,7.38900,-6.52700,-2.25700,-2.59800,-6.52700,-1.72500,-2.97800
2026-01-22T05:54:27.000Z,7.44900,-6.17900,-1.90600,-3.66500,-6.17900,-1.18000,-3.95800
2026-01-22T05:54:43.000Z,7.47500,-5.98500,-2.01300,-3.88200,-5.98500,-1.24500,-4.19200
2026-01-22T05:54:59.000Z,7.53500,-5.78400,-2.26700,-4.24200,-5.78400,-1.42700,-4.59400
2026-01-22T05:55:15.000Z,7.54600,-5.66100,-2.68400,-4.17000,-5.66100,-1.85100,-4.60100
2026-01-22T05:55:31.000Z,7.50800,-5.35100,-2.32600,-4.69200,-5.35100,-1.40200,-5.04600
2026-01-22T05:55:47.000Z,7.46700,-5.50800,-2.31000,-4.46000,-5.50800,-1.43200,-4.81500
2026-01-22T05:56:03.000Z,7.47100,-5.85000,-2.66300,-3.79700,-5.85000,-1.90400,-4.22900
2026-01-22T05:56:19.000Z,7.54300,-5.98600,-2.94900,-3.50800,-5.98600,-2.23900,-3.99900
2026-01-22T05:56:35.000Z,7.51600,-5.93700,-3.21900,-3.28100,-5.93700,-2.54800,-3.82600
2026-01-22T05:56:51.000Z,7.50100,-5.65300,-3.68500,-3.24600,-5.65300,-3.01300,-3.87800
2026-01-22T05:57:07.000Z,7.55500,-5.77700,-3.66800,-3.16200,-5.77700,-3.01200,-3.79100
2026-01-22T05:57:23.000Z,7.51100,-5.87100,-3.46900,-3.12500,-5.87100,-2.82400,-3.71700
2026-01-22T05:57:39.000Z,7.55100,-6.16700,-3.26100,-2.87400,-6.16700,-2.66800,-3.43200
2026-01-22T05:57:55.000Z,7.49900,-5.81700,-3.84600,-2.71300,-5.81700,-3.27300,-3.38200
2026-01-22T05:58:11.000Z,7.49000,-5.71800,-3.92900,-2.78600,-5.71800,-3.34200,-3.46900
2026-01-22T05:58:27.000Z,7.53800,-5.97900,-3.46200,-3.00000,-5.97900,-2.84400,-3.59100
2026-01-22T05:58:43.000Z,7.49200,-5.95700,-3.40700,-2.99700,-5.95700,-2.79100,-3.57800
2026-01-22T05:58:59.000Z,7.53500,-6.00900,-3.25500,-3.16100,-6.00900,-2.61300,-3.70900
2026-01-22T05:59:15.000Z,7.49200,-5.93600,-3.30400,-3.14900,-5.93600,-2.66400,-3.70600
2026-01-22T05:59:31.000Z,7.53600,-6.07300,-3.10100,-3.15500,-6.07300,-2.46400,-3.67400
2026-01-22T05:59:47.000Z,7.59300,-6.55900,-2.18400,-3.12400,-6.55900,-1.56900,-3.47400
2026-01-22T06:00:03.000Z,7.51700,-6.46200,-2.21100,-3.12700,-6.46200,-1.59500,-3.48200
2026-01-22T06:00:19.000Z,7.61500,-6.43900,-2.27500,-3.35200,-6.43900,-1.61800,-3.71400
2026-01-22T06:00:35.000Z,7.50800,-6.30500,-2.31300,-3.34800,-6.30500,-1.65700,-3.71700
2026-01-22T06:00:51.000Z,7.53400,-6.41200,-2.01200,-3.30500,-6.41200,-1.36900,-3.61900
2026-01-22T06:01:07.000Z,7.49600,-6.76900,-1.23100,-2.96400,-6.76900,-0.665000,-3.14000
2026-01-22T06:01:23.000Z,7.57000,-6.87300,-1.65000,-2.67700,-6.87300,-1.13100,-2.93400
2026-01-22T06:01:39.000Z,7.50400,-6.60000,-2.08300,-2.88500,-6.60000,-1.51900,-3.21800
2026-01-22T06:01:55.000Z,7.43400,-6.71400,-1.13800,-2.94600,-6.71400,-0.579000,-3.10500
2026-01-22T06:02:11.000Z,7.47000,-6.71400,-1.64800,-2.74200,-6.71400,-1.11800,-2.99800
2026-01-22T06:02:27.000Z,7.57400,-6.85000,-1.48100,-2.85400,-6.85000,-0.934000,-3.07700
2026-01-22T06:02:43.000Z,7.47500,-6.69800,-1.13300,-3.05300,-6.69800,-0.556000,-3.20800
2026-01-22T06:02:59.000Z,7.51600,-6.60400,-0.215000,-3.56400,-6.60400,0.439000,-3.54300
2026-01-22T06:03:15.000Z,7.45900,-6.62800,-0.438000,-3.36400,-6.62800,0.182000,-3.38700
2026-01-22T06:03:31.000Z,7.45300,-6.67700,-1.26700,-3.03700,-6.67700,-0.692000,-3.21700
2026-01-22T06:03:47.000Z,7.44900,-6.65000,-1.41500,-3.03500,-6.65000,-0.840000,-3.24200
2026-01-22T06:04:03.000Z,7.43500,-6.41700,-1.25900,-3.41700,-6.41700,-0.617000,-3.58900
2026-01-22T06:04:19.000Z,7.35800,-6.46000,-1.88000,-2.95200,-6.46000,-1.31300,-3.24400
2026-01-22T06:04:35.000Z,7.41100,-6.40800,-1.82700,-3.22400,-6.40800,-1.21200,-3.50200
2026-01-22T06:04:51.000Z,7.49000,-6.49900,-1.86900,-3.20200,-6.49900,-1.25900,-3.48800
2026-01-22T06:05:07.000Z,7.50000,-6.43000,-1.84300,-3.37500,-6.43000,-1.20200,-3.65300
2026-01-22T06:05:23.000Z,7.54000,-6.46500,-2.00900,-3.30900,-6.46500,-1.37800,-3.61800
2026-01-22T06:05:39.000Z,7.40900,-6.39600,-1.85800,-3.23200,-6.39600,-1.24400,-3.51400
2026-01-22T06:05:55.000Z,7.46900,-6.58100,-1.58100,-3.13500,-6.58100,-0.990000,-3.36900
2026-01-22T06:06:11.000Z,7.46400,-6.91600,-1.91300,-1.95100,-6.91600,-1.53000,-2.26400
2026-01-22T06:06:27.000Z,7.35600,-6.54100,-1.70300,-2.47800,-6.54100,-1.23000,-2.74400
2026-01-22T06:06:43.000Z,7.49600,-5.95300,-2.17000,-3.99700,-5.95300,-1.41700,-4.32100
2026-01-22T06:06:59.000Z,7.52200,-6.15800,-2.06900,-3.76400,-6.15800,-1.36000,-4.07400
2026-01-22T06:07:15.000Z,7.57600,-6.20200,-2.28400,-3.68200,-6.20200,-1.58700,-4.03200
2026-01-22T06:07:31.000Z,7.51500,-5.83300,-2.52000,-3.97300,-5.83300,-1.76800,-4.36000
2026-01-22T06:07:47.000Z,7.56800,-5.93700,-2.57800,-3.90800,-5.93700,-1.83700,-4.30600
2026-01-22T06:08:03.000Z,7.56800,-5.87900,-2.86400,-3.80000,-5.87900,-2.13900,-4.25100
2026-01-22T06:08:19.000Z,7.57800,-5.93400,-2.84200,-3.75100,-5.93400,-2.12700,-4.19800
2026-01-22T06:08:35.000Z,7.58300,-5.90400,-2.75600,-3.86800,-5.90400,-2.02200,-4.29700
2026-01-22T06:08:51.000Z,7.59600,-5.90200,-2.81700,-3.84700,-5.90200,-2.08700,-4.28800
2026-01-22T06:09:07.000Z,7.58900,-5.89000,-3.21600,-3.53000,-5.89000,-2.53700,-4.04600
2026-01-22T06:09:23.000Z,7.54300,-5.73100,-3.49600,-3.42400,-5.73100,-2.83100,-3.99100
2026-01-22T06:09:39.000Z,7.47900,-5.88900,-3.72300,-2.65400,-5.88900,-3.19200,-3.27300
2026-01-22T06:09:55.000Z,7.50400,-6.07700,-3.46300,-2.64500,-6.07700,-2.93900,-3.21700
2026-01-22T06:10:11.000Z,7.54400,-5.92400,-3.40300,-3.10100,-5.92400,-2.80000,-3.65400
2026-01-22T06:10:27.000Z,7.49900,-6.33700,-2.71800,-2.92100,-6.33700,-2.15900,-3.35600
2026-01-22T06:10:43.000Z,7.53800,-6.70400,-2.08900,-2.68800,-6.70400,-1.58100,-3.01500
2026-01-22T06:10:59.000Z,7.51200,-6.80200,-2.16500,-2.26200,-6.80200,-1.73200,-2.60900
2026-01-22T06:11:15.000Z,7.50900,-6.33400,-2.79700,-2.85900,-6.33400,-2.24900,-3.30700
2026-01-22T06:11:31.000Z,7.53300,-6.11700,-3.33200,-2.84400,-6.11700,-2.77900,-3.38600
2026-01-22T06:11:47.000Z,7.60800,-5.97500,-3.59800,-3.02700,-5.97500,-3.01000,-3.61200
2026-01-22T06:12:03.000Z,7.49900,-6.14500,-3.26800,-2.73500,-6.14500,-2.73700,-3.26700
2026-01-22T06:12:19.000Z,7.43800,-6.84800,-1.64900,-2.37000,-6.84800,-1.20800,-2.62300
2026-01-22T06:12:35.000Z,7.50800,-6.93800,-1.36700,-2.48900,-6.93800,-0.909000,-2.69000
2026-01-22T06:12:51.000Z,7.50800,-6.81000,-1.95900,-2.44300,-6.81000,-1.50100,-2.74900
2026-01-22T06:13:07.000Z,7.49900,-6.61000,-2.42500,-2.56900,-6.61000,-1.93800,-2.95400
2026-01-22T06:13:23.000Z,7.57000,-6.80300,-2.31600,-2.35100,-6.80300,-1.86900,-2.72000
2026-01-22T06:13:39.000Z,7.49200,-6.90000,-2.00000,-2.10800,-6.90000,-1.60100,-2.42500
2026-01-22T06:13:55.000Z,7.45000,-6.80200,-1.94400,-2.30200,-6.80200,-1.51200,-2.60500
2026-01-22T06:14:11.000Z,7.52600,-6.77200,-1.77900,-2.73800,-6.77200,-1.27500,-3.00600
2026-01-22T06:14:27.000Z,7.49000,-6.81300,-1.82200,-2.49300,-6.81300,-1.36000,-2.77200
2026-01-22T06:14:43.000Z,7.56800,-6.79500,-2.07500,-2.56200,-6.79500,-1.59800,-2.88400
2026-01-22T06:14:59.000Z,7.57700,-6.70800,-2.24000,-2.68200,-6.70800,-1.74000,-3.03000
2026-01-22T06:15:15.000Z,7.62000,-6.86300,-2.44200,-2.22600,-6.86300,-2.01900,-2.61600
2026-01-22T06:15:31.000Z,7.65800,-6.85400,-2.32800,-2.49300,-6.85400,-1.86100,-2.85800
2026-01-22T06:15:47.000Z,7.60100,-6.82500,-2.31100,-2.40300,-6.82500,-1.86100,-2.76700
2026-01-22T06:16:03.000Z,7.60800,-6.84600,-2.44400,-2.21900,-6.84600,-2.02400,-2.60800
2026-01-22T06:16:19.000Z,7.56500,-6.76100,-2.72800,-2.00800,-6.76100,-2.34000,-2.44800
2026-01-22T06:16:35.000Z,7.53500,-6.68400,-2.78200,-2.07700,-6.68400,-2.38200,-2.52600
2026-01-22T06:16:51.000Z,7.55600,-6.71000,-2.69100,-2.17800,-6.71000,-2.27600,-2.60900
2026-01-22T06:17:07.000Z,7.61000,-6.78900,-2.59800,-2.21500,-6.78900,-2.17800,-2.62900
2026-01-22T06:17:23.000Z,7.67300,-6.79100,-2.65000,-2.36900,-6.79100,-2.20400,-2.78900
2026-01-22T06:17:39.000Z,7.60600,-6.82100,-2.62200,-2.09900,-6.82100,-2.22200,-2.51800
2026-01-22T06:17:55.000Z,7.54000,-6.65800,-2.66600,-2.30700,-6.65800,-2.23100,-2.73000
2026-01-22T06:18:11.000Z,7.57600,-6.58900,-2.94400,-2.28400,-6.58900,-2.50900,-2.75400
2026-01-22T06:18:27.000Z,7.56400,-6.50900,-3.10700,-2.25800,-6.50900,-2.67500,-2.75600
2026-01-22T06:18:43.000Z,7.56500,-6.85100,-2.24000,-2.25700,-6.85100,-1.82200,-2.60700
2026-01-22T06:18:59.000Z,7.62100,-6.66000,-2.24700,-2.88400,-6.66000,-1.72200,-3.22500
2026-01-22T06:19:15.000Z,7.63000,-6.71200,-2.41200,-2.69000,-6.71200,-1.91800,-3.06200
2026-01-22T06:19:31.000Z,7.67900,-6.72400,-2.53800,-2.69400,-6.72400,-2.04200,-3.08700
2026-01-22T06:19:47.000Z,7.63600,-6.77500,-2.58500,-2.37700,-6.77500,-2.14300,-2.78200
2026-01-22T06:20:03.000Z,7.61400,-6.75900,-2.50500,-2.43500,-6.75900,-2.05500,-2.82500
2026-01-22T06:20:19.000Z,7.57500,-6.74700,-2.40100,-2.45500,-6.74700,-1.95000,-2.82700
2026-01-22T06:20:35.000Z,7.60400,-6.68200,-2.55000,-2.57500,-6.68200,-2.07600,-2.97000
2026-01-22T06:20:51.000Z,7.65600,-6.85300,-2.41400,-2.40200,-6.85300,-1.97300,-2.77600
2026-01-22T06:21:07.000Z,7.63400,-6.79900,-2.48700,-2.40900,-6.79900,-2.04400,-2.79500
2026-01-22T06:21:23.000Z,7.62700,-6.73900,-2.57900,-2.46200,-6.73900,-2.12600,-2.86300
2026-01-22T06:21:39.000Z,7.60800,-6.70200,-2.64200,-2.42300,-6.70200,-2.19600,-2.83400
2026-01-22T06:21:55.000Z,7.66800,-6.78400,-2.78300,-2.22900,-6.78400,-2.36700,-2.66600
2026-01-22T06:22:11.000Z,7.67300,-6.71200,-2.74100,-2.47400,-6.71200,-2.28600,-2.90000
2026-01-22T06:22:27.000Z,7.62100,-6.50300,-2.86100,-2.73600,-6.50300,-2.36000,-3.17800
2026-01-22T06:22:43.000Z,7.64800,-6.65000,-2.69700,-2.62100,-6.65000,-2.21900,-3.03700
2026-01-22T06:22:59.000Z,7.65800,-6.66100,-2.64200,-2.66700,-6.66100,-2.15700,-3.07200
2026-01-22T06:23:15.000Z,7.63800,-6.65000,-2.60000,-2.68000,-6.65000,-2.11400,-3.07800
2026-01-22T06:23:31.000Z,7.61500,-6.52900,-2.89900,-2.63100,-6.52900,-2.41800,-3.07900
2026-01-22T06:23:47.000Z,7.57600,-6.49600,-2.93800,-2.53400,-6.49600,-2.47300,-2.98900
2026-01-22T06:24:03.000Z,7.62600,-6.73000,-2.61900,-2.44200,-6.73000,-2.17400,-2.84500
2026-01-22T06:24:19.000Z,7.66900,-6.78800,-2.59900,-2.43600,-6.78800,-2.15600,-2.83500
2026-01-22T06:24:35.000Z,7.64700,-6.67000,-2.87700,-2.37300,-6.67000,-2.44100,-2.81900
2026-01-22T06:24:51.000Z,7.58800,-6.53400,-2.61300,-2.82500,-6.53400,-2.10700,-3.22100
2026-01-22T06:25:07.000Z,7.57200,-6.61600,-2.69200,-2.50100,-6.61600,-2.23900,-2.91300
2026-01-22T06:25:23.000Z,7.61200,-6.85200,-2.45500,-2.21400,-6.85200,-2.05300,-2.59000
2026-01-22T06:25:39.000Z,7.65400,-6.82500,-2.46600,-2.41800,-6.82500,-2.03000,-2.79400
2026-01-22T06:25:55.000Z,7.68500,-6.79000,-2.55800,-2.51900,-6.79000,-2.10500,-2.90800
2026-01-22T06:26:11.000Z,7.58900,-6.77000,-2.39600,-2.44300,-6.77000,-1.95900,-2.80600
2026-01-22T06:26:27.000Z,7.66400,-6.84000,-2.45900,-2.41200,-6.84000,-2.02600,-2.78500
2026-01-22T06:26:43.000Z,7.73300,-6.71800,-2.56200,-2.83100,-6.71800,-2.05900,-3.21500
2026-01-22T06:26:59.000Z,7.75300,-6.72400,-2.82000,-2.62300,-6.72400,-2.34800,-3.05300
2026-01-22T06:27:15.000Z,7.68200,-6.76100,-2.54100,-2.60400,-6.76100,-2.07800,-2.98700
2026-01-22T06:27:31.000Z,7.65100,-6.69000,-2.65800,-2.57500,-6.69000,-2.19800,-2.97800
2026-01-22T06:27:47.000Z,7.70300,-6.66500,-2.61900,-2.81800,-6.66500,-2.12000,-3.21000
2026-01-22T06:28:03.000Z,7.75000,-6.44400,-2.80500,-3.24500,-6.44400,-2.23500,-3.66200
2026-01-22T06:28:19.000Z,7.76600,-6.84100,-2.50400,-2.56600,-6.84100,-2.05000,-2.94200
2026-01-22T06:28:35.000Z,7.76700,-6.33200,-2.80600,-3.50100,-6.33200,-2.19400,-3.91300
2026-01-22T06:28:51.000Z,7.74200,-5.93100,-3.23300,-3.75700,-5.93100,-2.57500,-4.23500
2026-01-22T06:29:07.000Z,7.76000,-5.95900,-3.19300,-3.80400,-5.95900,-2.52900,-4.27400
2026-01-22T06:29:23.000Z,7.79100,-6.01500,-3.08300,-3.86100,-6.01500,-2.41100,-4.31300
2026-01-22T06:29:39.000Z,7.75100,-5.91500,-3.13400,-3.88000,-5.91500,-2.46000,-4.33900
2026-01-22T06:29:55.000Z,7.75100,-5.87300,-2.94100,-4.10100,-5.87300,-2.23400,-4.52500
2026-01-22T06:30:11.000Z,7.76200,-5.64500,-2.67900,-4.57400,-5.64500,-1.90000,-4.94900
2026-01-22T06:30:27.000Z,7.80700,-5.70300,-3.24600,-4.19200,-5.70300,-2.52100,-4.66400
2026-01-22T06:30:43.000Z,7.76200,-5.66200,-3.31500,-4.12900,-5.66200,-2.60100,-4.61200
2026-01-22T06:30:59.000Z,7.76800,-5.68300,-3.35700,-4.08600,-5.68300,-2.65100,-4.57600
2026-01-22T06:31:15.000Z,7.78900,-5.59800,-3.52900,-4.10100,-5.59800,-2.81900,-4.61900
2026-01-22T06:31:31.000Z,7.81100,-5.57600,-3.43300,-4.25100,-5.57600,-2.70000,-4.75000
2026-01-22T06:31:47.000Z,7.85700,-5.53100,-3.66700,-4.20100,-5.53100,-2.94000,-4.73800
2026-01-22T06:32:03.000Z,7.80500,-5.40100,-3.74200,-4.20800,-5.40100,-3.01400,-4.75600
2026-01-22T06:32:19.000Z,7.81200,-5.54900,-3.70500,-4.05800,-5.54900,-3.00200,-4.60200
2026-01-22T06:32:35.000Z,7.80400,-5.61400,-3.51900,-4.12100,-5.61400,-2.80900,-4.63400
2026-01-22T06:32:51.000Z,7.81400,-5.41900,-3.63300,-4.29300,-5.41900,-2.89600,-4.82100
2026-01-22T06:33:07.000Z,7.81100,-5.42900,-3.69500,-4.22500,-5.42900,-2.96900,-4.76400
2026-01-22T06:33:23.000Z,7.88300,-5.57600,-3.71900,-4.13800,-5.57600,-3.00800,-4.68100
2026-01-22T06:33:39.000Z,7.82300,-5.58700,-3.72100,-4.00500,-5.58700,-3.03100,-4.54900
2026-01-22T06:33:55.000Z,7.82200,-5.54800,-3.71700,-4.07100,-5.54800,-3.01800,-4.61300
2026-01-22T06:34:11.000Z,7.85200,-5.60800,-3.76100,-4.00100,-5.60800,-3.07300,-4.55100
2026-01-22T06:34:27.000Z,7.81900,-5.52700,-3.88500,-3.93000,-5.52700,-3.20800,-4.50000
2026-01-22T06:34:43.000Z,7.83000,-5.19600,-4.03800,-4.23000,-5.19600,-3.31100,-4.81900
2026-01-22T06:34:59.000Z,7.80200,-5.35900,-3.98800,-4.01200,-5.35900,-3.29800,-4.59600
2026-01-22T06:35:15.000Z,7.84000,-5.51700,-3.94000,-3.92600,-5.51700,-3.26600,-4.50300
2026-01-22T06:35:31.000Z,7.88000,-5.43000,-4.07400,-3.99500,-5.43000,-3.38700,-4.59200
2026-01-22T06:35:47.000Z,7.89400,-5.53600,-4.11600,-3.82600,-5.53600,-3.45700,-4.43100
2026-01-22T06:36:03.000Z,7.91800,-5.59000,-4.17000,-3.73900,-5.59000,-3.52500,-4.35300
2026-01-22T06:36:19.000Z,7.87600,-5.69100,-4.16100,-3.50600,-5.69100,-3.55300,-4.12100
2026-01-22T06:36:35.000Z,7.91100,-5.57400,-4.36600,-3.52300,-5.57400,-3.75400,-4.16900
2026-01-22T06:36:51.000Z,7.90000,-5.56500,-4.42300,-3.44400,-5.56500,-3.82300,-4.09900
2026-01-22T06:37:07.000Z,7.89900,-5.66600,-4.43000,-3.25900,-5.66600,-3.86100,-3.91700
2026-01-22T06:37:23.000Z,7.93300,-5.54800,-4.60500,-3.29700,-5.54800,-4.02800,-3.98100
2026-01-22T06:37:39.000Z,7.92300,-5.47100,-4.70500,-3.26000,-5.47100,-4.13300,-3.96000
2026-01-22T06:37:55.000Z,7.87400,-5.42500,-4.78900,-3.08700,-5.42500,-4.24400,-3.80200
2026-01-22T06:38:11.000Z,7.96300,-5.44900,-4.94200,-3.03900,-5.44900,-4.40400,-3.77700
2026-01-22T06:38:27.000Z,7.87000,-5.48100,-4.79100,-2.96300,-5.48100,-4.26700,-3.67700
2026-01-22T06:38:43.000Z,7.81000,-5.80000,-4.17100,-3.14300,-5.80000,-3.62700,-3.75800
2026-01-22T06:38:59.000Z,7.87200,-6.04600,-3.98400,-3.06800,-6.04600,-3.45400,-3.65300
2026-01-22T06:39:15.000Z,7.87100,-6.14400,-3.93100,-2.93100,-6.14400,-3.42500,-3.51000
2026-01-22T06:39:31.000Z,7.85000,-6.25200,-3.65600,-2.99700,-6.25200,-3.14400,-3.53100
2026-01-22T06:39:47.000Z,7.83200,-6.07300,-4.01300,-2.86800,-6.07300,-3.51700,-3.45800
2026-01-22T06:40:03.000Z,7.94800,-5.76200,-4.69600,-2.76600,-5.76200,-4.20900,-3.46400
2026-01-22T06:40:19.000Z,7.93700,-5.70600,-4.59600,-3.04100,-5.70600,-4.06800,-3.71800
2026-01-22T06:40:35.000Z,7.89800,-6.08800,-4.22000,-2.70400,-6.08800,-3.74900,-3.32700
2026-01-22T06:40:51.000Z,7.94200,-6.33100,-3.87600,-2.81200,-6.33100,-3.39300,-3.37900
2026-01-22T06:41:07.000Z,7.93100,-6.40700,-3.49700,-3.09100,-6.40700,-2.97600,-3.59500
2026-01-22T06:41:23.000Z,7.94800,-6.27400,-3.80100,-3.05000,-6.27400,-3.28300,-3.60200
2026-01-22T06:41:39.000Z,7.90800,-6.21200,-3.80700,-3.06700,-6.21200,-3.28700,-3.61900
2026-01-22T06:41:55.000Z,7.87200,-6.20000,-3.83300,-2.95800,-6.20000,-3.33000,-3.51400
2026-01-22T06:42:11.000Z,7.92800,-6.30000,-3.65700,-3.10700,-6.30000,-3.13400,-3.63400
2026-01-22T06:42:27.000Z,7.83400,-6.06300,-3.94100,-3.00300,-6.06300,-3.43100,-3.57400
2026-01-22T06:42:43.000Z,7.84400,-6.31800,-3.47700,-3.06700,-6.31800,-2.96400,-3.56500
2026-01-22T06:42:59.000Z,7.97000,-6.32300,-3.85100,-2.93500,-6.32300,-3.35400,-3.49200
